Word	AffDict	AffMeaning	AffNorms	ALPIN	ANGST	BAWL-R	EmotionDict	LANG	Morph	PolarityClues	Polart	SentiMerge	SentiWS	SePL	WordNorms
beeindrucken	NA	NA	0.0868	NA	NA	NA	NA	NA	0.176239912925334	0.176239912925334	1	0.431017734686192	0.2126	0.808	NA
beeindrucken	NA	NA	0.0868	NA	NA	NA	NA	NA	0.176239912925334	0.176239912925334	0.7	0.431017734686192	0.2126	0.808	NA
beeindruckend	NA	NA	0.2812	NA	NA	NA	NA	NA	0.176239912925334	0.176239912925334	1	0.546261786726782	0.3408	0.89	NA
beeindruckt	NA	NA	0.2648	NA	0.451724137931035	NA	NA	NA	NA	NA	0.7	0.273369750050299	NA	1	NA
beeinflussbar	-0.375308641975309	NA	-0.0366	NA	NA	NA	NA	NA	-0.228186663349776	NA	-0.5	-0.19773992690369	NA	NA	NA
beeinflussen	NA	NA	-0.0146000000000001	0.257223291130224	NA	NA	NA	NA	0.176239912925334	-0.228186663349776	0.5	-0.119391782967603	NA	NA	NA
beeinträchtigen	NA	NA	-0.4076	NA	NA	NA	NA	NA	-0.228186663349776	-0.228186663349776	-1	-0.498857979526171	-0.4979	NA	NA
Beeinträchtigung	NA	NA	-0.437	NA	NA	NA	NA	NA	-0.228186663349776	-0.228186663349776	-0.7	-0.410572945770824	-0.3472	NA	-0.399325084364454
beenden	NA	NA	-0.089	0.328831305541066	NA	-0.17248255220339	NA	NA	0	-0.228186663349776	0	-0.0126184244707123	-0.0603	NA	NA
Beerdigung	NA	-0.826633581472291	-0.366	NA	-0.713793103448276	NA	-0.228186663349776	NA	NA	NA	NA	0.0342188470751417	NA	NA	NA
befähigen	NA	NA	0.2606	NA	NA	NA	NA	NA	0.176239912925334	0.176239912925334	0.7	0.409379027466535	NA	NA	NA
befallen	NA	NA	-0.4808	NA	-0.482758620689655	-0.457627118644068	NA	NA	-0.228186663349776	-0.228186663349776	-0.7	-0.515095985631679	-0.334	NA	NA
befangen	NA	NA	-0.4602	NA	NA	-0.389830508474576	NA	NA	-0.228186663349776	-0.228186663349776	-0.7	-0.378737805176098	-0.3253	NA	NA
Befangenheit	NA	NA	-0.458	NA	NA	NA	NA	NA	-0.228186663349776	-0.228186663349776	-0.7	-0.424850929237116	-0.00480000000000003	NA	NA
Befehl	NA	-0.500744416873449	-0.2624	NA	NA	-0.661016949152542	NA	NA	NA	NA	0	0.0491237993504254	NA	NA	-0.523059617547806
Beflissenheit	NA	NA	-0.2326	NA	NA	NA	NA	NA	0.176239912925334	0.176239912925334	0.7	0.410581203016037	NA	NA	NA
befördern	0.562962962962963	0.516956162117453	-0.3658	NA	NA	NA	NA	NA	0.176239912925334	0.176239912925334	0.7	0.220036826215734	0.004	NA	NA
befreien	NA	NA	-0.1544	NA	NA	0.674975074915254	NA	NA	NA	0.176239912925334	NA	-0.0998941686305668	0.004	0.633	NA
Befreiung	NA	0.677750206782465	-0.0198	0.372775172907103	NA	0.764705882372881	0.176239912925334	NA	0.176239912925334	0.176239912925334	1	0.531949192721082	0.004	NA	0.633295838020248
befremden	NA	NA	-0.2326	NA	NA	NA	NA	NA	-0.228186663349776	0.176239912925334	-0.7	0.0820183734285183	NA	NA	NA
Befremden	NA	NA	-0.2588	NA	NA	NA	NA	NA	-0.228186663349776	-0.228186663349776	-0.7	-0.354244066722162	NA	NA	NA
befremdlich	NA	NA	-0.2012	NA	NA	NA	NA	NA	-0.228186663349776	-0.228186663349776	-0.7	-0.277986121262162	-0.00480000000000003	NA	NA
befriedigen	0.545679012345679	NA	0.1252	NA	NA	NA	NA	NA	0.176239912925334	0.176239912925334	1	0.462844413600842	0.0809	NA	NA
befriedigend	NA	NA	-0.0724	NA	NA	NA	NA	NA	0.176239912925334	0.176239912925334	0.5	0.490477986231112	0.2152	-0.035	NA
Befriedigung	NA	NA	0.15	NA	NA	NA	0.176239912925334	NA	0.176239912925334	0.176239912925334	1	0.550401831841579	0.004	NA	NA
Befugnis	NA	NA	-0.2244	NA	NA	0.254237288135593	NA	NA	NA	0.176239912925334	NA	0.374875371397003	NA	NA	0.00112485939257612
befürchten	NA	NA	-0.466	0.279992144577372	NA	-0.461615154576271	-0.228186663349776	NA	0.228186663349776	-0.228186663349776	-1	-0.576224533364937	-0.3602	NA	NA
befürchten	NA	NA	-0.466	0.279992144577372	NA	-0.461615154576271	-0.228186663349776	NA	0.228186663349776	-0.228186663349776	-0.7	-0.576224533364937	-0.3602	NA	NA
Befürchtung	NA	NA	-0.3886	NA	NA	NA	-0.228186663349776	NA	-0.228186663349776	-0.228186663349776	-1	-0.640768969426108	-0.4903	NA	NA
befürworten	NA	NA	0.00760000000000005	0.372775172907103	NA	NA	NA	NA	0.176239912925334	0.176239912925334	0.7	0.463701515531404	NA	NA	NA
begabt	NA	0.71645988420182	0.4204	NA	NA	NA	NA	NA	0.176239912925334	NA	1	0.498202818816927	NA	NA	NA
Begabung	NA	NA	0.4642	NA	NA	0.76271186440678	NA	NA	0.176239912925334	0.176239912925334	1	0.667106097233644	NA	NA	0.545556805399325
Begegnung	NA	NA	0.4084	0.400439319951908	NA	0.545363908135593	NA	NA	NA	NA	NA	-0.0253711944015764	NA	NA	0.532058492688414
begehren	NA	NA	0.1934	NA	NA	NA	NA	NA	0.176239912925334	0.176239912925334	0.7	0.216456556163913	NA	0.934	NA
begehrenswert	NA	NA	0.3022	NA	NA	NA	NA	NA	0.176239912925334	0.176239912925334	1	0.667106097233644	NA	NA	NA
begehrt	NA	NA	0.3454	NA	NA	NA	NA	NA	NA	0.176239912925334	0.7	0.433026858347386	0.004	NA	NA
begeistern	NA	NA	0.5294	NA	NA	0.744765703050847	0.176239912925334	NA	0.176239912925334	0.176239912925334	1	0.582421918527616	0.4324	0.875	NA
begeisternd	NA	NA	0.5008	NA	NA	NA	NA	NA	NA	0.176239912925334	1	0.468863009895907	NA	0.909	NA
begeistert	0.874074074074074	NA	0.5634	NA	NA	NA	0.176239912925334	NA	NA	0.176239912925334	1	0.436390129718958	NA	0.941	NA
Begeisterung	NA	NA	0.5626	0.2824397913762	0.803448275862069	NA	0.176239912925334	NA	0.176239912925334	0.176239912925334	1	0.420504909857766	0.32	0.0980000000000001	0.869516310461192
Begeisterungsfähigkeit	NA	NA	0.4558	NA	NA	NA	0.176239912925334	NA	NA	0.176239912925334	1	0.667106097233644	NA	NA	NA
Begierde	NA	NA	-0.1628	NA	NA	0.0847457627118644	NA	NA	0.176239912925334	0.176239912925334	0.5	0.365996250373931	NA	NA	NA
begierig	NA	NA	0.1608	NA	NA	NA	NA	NA	-0.228186663349776	0	-1	-0.199063143327569	NA	NA	NA
Beginn	NA	NA	0.00960000000000005	0.448424673645033	NA	0.457627118644068	NA	NA	NA	0.176239912925334	NA	0.18128753813338	NA	NA	0.361079865016873
Begleitung	NA	NA	0.2702	0.372775172907103	NA	NA	0.176239912925334	NA	NA	NA	NA	0.149857364497873	NA	NA	0.480314960629922
beglücken	NA	NA	0.4504	NA	NA	NA	0.176239912925334	NA	0.176239912925334	NA	1	0.498202818816927	NA	NA	NA
beglückwünschen	NA	NA	0.5708	NA	NA	NA	NA	NA	0.176239912925334	0.176239912925334	0.7	0.728332893702393	NA	NA	NA
begnadet	NA	NA	0.3544	NA	NA	0.593220338983051	NA	NA	0.176239912925334	0.176239912925334	1	0.321872248305815	0.004	NA	NA
begnadigen	0.577777777777778	NA	-0.2846	NA	NA	NA	NA	NA	NA	0.176239912925334	NA	0.0439615343991138	0.004	NA	NA
Begnadigung	NA	NA	-0.099	NA	NA	NA	NA	NA	NA	0.176239912925334	NA	0.337756369561097	0.004	NA	0.428571428571429
begrenzt	NA	NA	-0.214	NA	NA	NA	NA	NA	-0.228186663349776	-0.228186663349776	-0.5	-0.107500895663579	-0.00480000000000003	NA	NA
Begrenzung	NA	NA	-0.0686	NA	NA	NA	NA	NA	NA	-0.228186663349776	NA	-0.271763078703265	-0.00480000000000003	NA	-0.257592800899887
Begriff	NA	NA	-0.0672	0.257223291130224	NA	NA	NA	NA	NA	0	0	0.0251513738524081	NA	NA	0.124859392575928
begriffsstutzig	NA	NA	-0.2234	NA	NA	NA	NA	NA	NA	-0.228186663349776	-0.7	-0.270096182723483	-0.00480000000000003	NA	NA
begründen	NA	NA	0.0938000000000001	0.2824397913762	NA	0.146560318983051	NA	NA	0.176239912925334	0.176239912925334	0.7	0.520885772318233	NA	NA	NA
Begründung	NA	NA	0.00219999999999998	0.257223291130224	NA	NA	NA	NA	NA	0	0	0.0404991837053859	NA	NA	0.0551181102362206
begrüßen	0.661728395061729	0.617535153019024	NA	0.396767849753665	NA	0.525423728813559	NA	NA	0.176239912925334	0.176239912925334	0.5	0.538435316845906	NA	NA	NA
begünstigen	NA	NA	-0.0551999999999999	NA	NA	NA	NA	NA	0.176239912925334	0.176239912925334	0.7	0.373663468117486	0.004	NA	NA
Behagen	NA	NA	0.1716	NA	NA	NA	0.176239912925334	NA	0.176239912925334	NA	0.5	0.266221903576721	NA	NA	NA
behaglich	NA	NA	0.5316	NA	NA	NA	0.176239912925334	NA	0.176239912925334	0.176239912925334	0.5	0.406277719188417	0.2007	NA	NA
Behaglichkeit	NA	NA	0.5592	NA	NA	NA	NA	NA	0.176239912925334	0.176239912925334	0.5	0.378146290176676	NA	NA	NA
behämmert	NA	NA	NA	NA	NA	NA	-0.228186663349776	NA	NA	-0.228186663349776	-0.5	-0.130581985733045	-0.0376	NA	NA
behandeln	0.335802469135803	NA	-0.2434	0.312551585219835	NA	0.146560318983051	NA	NA	NA	NA	NA	0.0395138062538345	NA	NA	NA
Behandlung	NA	NA	-0.124	NA	NA	-0.132602193559322	NA	NA	NA	0	NA	0.0357909434545174	NA	NA	-0.120359955005624
beharren	NA	NA	-0.2656	NA	NA	NA	NA	NA	-0.228186663349776	0.176239912925334	-0.5	0.306988400513176	NA	NA	NA
beharrlich	0.259259259259259	NA	-0.1092	NA	NA	NA	NA	NA	0.176239912925334	-0.228186663349776	1	0.310953364503872	NA	NA	NA
behaupten	NA	NA	0.00380000000000003	0.101769028314396	NA	-0.0927218345762713	NA	NA	NA	0.176239912925334	NA	0.377287846539807	NA	NA	NA
behend	NA	NA	0.1718	NA	NA	NA	NA	NA	0.176239912925334	0.176239912925334	0.7	0.485955980378112	NA	NA	NA
beherrschen	NA	NA	-0.2402	NA	NA	NA	NA	NA	0.176239912925334	-0.228186663349776	0.7	0.266577723871289	NA	NA	NA
beherrscht	NA	NA	-0.2284	NA	NA	NA	NA	NA	NA	0.176239912925334	0.7	0.457784986767378	0.4635	NA	NA
Beherrschung	NA	NA	-0.00800000000000001	NA	NA	NA	NA	NA	0.176239912925334	-0.228186663349776	1	0.0630852107847077	NA	NA	-0.237345331833521
beherzt	NA	NA	0.0776000000000001	NA	NA	NA	NA	NA	0.176239912925334	0.176239912925334	1	0.667106097233644	NA	NA	NA
behexen	NA	NA	-0.343	NA	NA	NA	NA	NA	0.228186663349776	-0.228186663349776	-0.5	-0.329088174866589	NA	NA	NA
behilflich	NA	NA	0.1616	NA	NA	NA	NA	NA	0.176239912925334	0.176239912925334	0.7	0.437483804398248	NA	NA	NA
behindern	-0.604938271604938	-0.456079404466501	-0.3822	NA	NA	NA	NA	NA	NA	-0.228186663349776	NA	-0.269624602800148	-0.7748	NA	NA
behindert	NA	-0.244334160463193	-0.0465999999999999	NA	NA	NA	NA	NA	NA	-0.228186663349776	-1	-0.417413370006036	NA	NA	NA
Behinderung	NA	NA	-0.1882	NA	NA	NA	-0.228186663349776	NA	-0.228186663349776	-0.228186663349776	-1	-0.639453510684587	-0.3578	NA	NA
Behörde	-0.432098765432099	-0.370719602977668	-0.5238	0.312551585219835	NA	-0.501495513559322	NA	NA	NA	NA	0	0.561185535558177	NA	NA	-0.552305961754781
behütet	NA	NA	0.3218	NA	0.33448275862069	NA	NA	NA	NA	0.176239912925334	NA	0.0633513021254102	0.004	NA	NA
behutsam	NA	NA	0.269	NA	NA	0.423728813559322	NA	NA	0.176239912925334	0.176239912925334	0.5	0.297850470188791	0.004	NA	NA
beichten	NA	NA	-0.2016	NA	NA	NA	NA	NA	0.176239912925334	-0.228186663349776	0.7	-0.198258344820943	NA	NA	NA
Beifall	NA	NA	0.3192	NA	NA	0.593220338983051	0.176239912925334	0.592845364677497	NA	0.176239912925334	NA	0.349097607093743	0.3265	NA	0.552305961754781
Beifallsruf	NA	NA	NA	NA	NA	NA	NA	NA	0.176239912925334	0.176239912925334	0.7	0.492976696400784	0.004	NA	NA
Beihilfe	NA	NA	-0.255	NA	NA	0.186440677966102	NA	NA	NA	-0.228186663349776	NA	-0.252087871214576	NA	NA	-0.22384701912261
Beil	NA	NA	-0.3732	NA	NA	-0.538983050847458	NA	NA	NA	-0.228186663349776	NA	-0.544415714410389	NA	NA	-0.428571428571428
Beilegung	NA	NA	0.0452000000000001	NA	NA	NA	NA	NA	NA	0.176239912925334	1	0.507371983534701	0.004	NA	NA
Beileid	NA	NA	-0.0913999999999999	NA	NA	-0.661016949152542	-0.228186663349776	NA	0.176239912925334	-0.228186663349776	1	0.0581622550764531	NA	NA	NA
Bein	NA	NA	0.121	0.372775172907103	NA	NA	NA	0.133084707590885	NA	NA	0	0.037997755174805	NA	NA	0.133858267716536
Beispiel	NA	NA	0.1194	-0.0211257938589688	NA	0.119671289152542	NA	0.12027915690713	NA	0	0	0.0001922221347741	NA	NA	0.0596175478065244
beispielhaft	NA	NA	0.2404	NA	NA	NA	NA	NA	0.176239912925334	0.176239912925334	0.7	0.347613519443147	0.004	NA	NA
beispiellos	NA	NA	-0.0587999999999999	NA	NA	NA	NA	NA	-0.228186663349776	-0.228186663349776	-1	-0.404376675557273	NA	NA	NA
beißen	-0.651851851851852	NA	NA	NA	NA	NA	NA	NA	-0.228186663349776	-0.228186663349776	-0.7	-0.475999357030605	NA	NA	NA
Beitrag	NA	NA	0.0780000000000001	0.455767614041519	NA	NA	NA	NA	NA	0.176239912925334	0	0.597000861627325	NA	NA	0.133858267716536
beitragen	NA	NA	0.3532	0.372775172907103	NA	0.385842472542373	NA	NA	NA	0.176239912925334	NA	0.561185535558177	0.004	NA	NA
Beitritt	NA	NA	-0.0635999999999999	0.312551585219835	NA	NA	NA	NA	NA	0.176239912925334	NA	0.0439564757314603	0.004	NA	NA
bejammern	NA	NA	-0.3926	NA	NA	NA	-0.228186663349776	NA	0.228186663349776	NA	-0.7	-0.492345212862216	NA	NA	NA
bejubeln	NA	NA	0.145	NA	NA	0.76271186440678	0.176239912925334	NA	0.176239912925334	0.176239912925334	1	0.656189956769338	NA	NA	NA
bekannt	NA	NA	0.3718	0.249880350733738	NA	NA	NA	NA	0	0.176239912925334	0	0.0372104337030581	0.004	0	NA
bekannt	NA	NA	0.3718	0.249880350733738	NA	NA	NA	NA	0	0.176239912925334	0.7	0.0372104337030581	0.004	0	NA
bekennen	NA	NA	0.1484	0.283663614775615	NA	0.146560318983051	NA	NA	0.176239912925334	0.176239912925334	0.7	0.423745359804823	NA	NA	NA
bekennend	NA	NA	-0.0352	NA	NA	NA	NA	NA	NA	0.176239912925334	0.7	0.234099678910075	0.004	NA	NA
Bekenntnis	NA	NA	0.2004	0.428103466996713	NA	NA	NA	NA	0.176239912925334	NA	0.7	0.296370416704045	NA	NA	-0.0191226096737905
beklagen	NA	NA	-0.574	0.310103938421006	NA	NA	-0.228186663349776	NA	-0.228186663349776	-0.228186663349776	-1	-0.692427971400962	-0.4967	NA	NA
beklagenswert	NA	NA	-0.714	NA	NA	NA	-0.228186663349776	NA	-0.228186663349776	-0.228186663349776	-0.7	-0.283881174823694	-0.00480000000000003	NA	NA
beklemmend	NA	NA	-0.4468	NA	NA	NA	-0.228186663349776	NA	NA	-0.228186663349776	-1	-0.598624120560612	NA	-0.4	NA
beklemmend	NA	NA	-0.4468	NA	NA	NA	-0.228186663349776	NA	NA	-0.228186663349776	-1	-0.598624120560612	NA	-0.4	NA
Beklemmung	NA	NA	-0.536	NA	NA	NA	-0.228186663349776	NA	-0.228186663349776	-0.228186663349776	-1	-0.431035037839532	NA	NA	NA
beklommen	NA	NA	-0.1876	NA	NA	NA	-0.228186663349776	NA	-0.228186663349776	NA	-0.7	-0.290532292999772	NA	NA	NA
beklommen	NA	NA	-0.1876	NA	NA	NA	-0.228186663349776	NA	-0.228186663349776	NA	-0.7	-0.290532292999772	NA	NA	NA
Beklommenheit	NA	NA	-0.2696	NA	NA	NA	-0.228186663349776	NA	-0.228186663349776	NA	-0.7	-0.244459876867011	NA	NA	NA
bekloppt	NA	NA	-0.2822	NA	NA	NA	-0.228186663349776	NA	0.228186663349776	-0.228186663349776	-1	-0.230548841126903	-0.00480000000000003	NA	NA
beknackt	NA	NA	NA	NA	NA	NA	-0.228186663349776	NA	-0.228186663349776	-0.228186663349776	-0.7	-0.333663825159178	-0.0358000000000001	NA	NA
bekräftigen	NA	NA	0.2264	0.249880350733738	NA	NA	NA	NA	0.176239912925334	0.176239912925334	0.7	0.254879847582939	0.004	NA	NA
bekümmert	NA	NA	-0.3128	NA	NA	NA	-0.228186663349776	NA	NA	-0.228186663349776	-1	-0.554156519227855	-0.4503	NA	NA
belächeln	NA	NA	-0.2208	NA	NA	NA	-0.228186663349776	NA	-0.228186663349776	NA	-0.7	0.0731401968998979	NA	NA	NA
Belagerung	NA	NA	-0.3784	NA	NA	NA	NA	NA	-0.228186663349776	-0.228186663349776	-1	-0.598624120560612	NA	NA	NA
belangen	NA	NA	-0.549	NA	NA	NA	NA	NA	-0.228186663349776	-0.228186663349776	-0.7	-0.342747988244334	NA	NA	NA
belanglos	NA	NA	-0.271	NA	NA	NA	NA	NA	-0.228186663349776	-0.228186663349776	-0.5	-0.425825985111166	-0.3306	-0.645	NA
Belanglosigkeit	NA	NA	-0.3948	NA	NA	NA	-0.228186663349776	NA	-0.228186663349776	-0.228186663349776	NA	-0.331259716878687	NA	NA	NA
belastbar	NA	NA	0.1684	NA	NA	NA	NA	NA	0.176239912925334	0.176239912925334	0.7	0.333190426638765	0.004	NA	NA
Belastbarkeit	NA	NA	0.0446	NA	NA	NA	NA	NA	NA	0.176239912925334	0.7	0.00478997447322005	0.004	NA	NA
belasten	-0.555555555555556	NA	-0.425	0.372775172907103	NA	NA	NA	NA	-0.228186663349776	-0.228186663349776	-0.7	-0.464713064984825	-0.5078	NA	NA
belästigen	NA	NA	-0.4656	NA	NA	NA	-0.228186663349776	NA	-0.228186663349776	-0.228186663349776	-1	-0.337782879750895	-0.00480000000000003	NA	NA
belästigen	NA	NA	-0.4656	NA	NA	NA	-0.228186663349776	NA	-0.228186663349776	-0.228186663349776	-1	-0.337782879750895	-0.00480000000000003	NA	NA
Belästigung	NA	NA	-0.5992	NA	-0.713793103448276	NA	-0.228186663349776	NA	NA	-0.228186663349776	NA	-0.508694413661609	-0.00480000000000003	NA	NA
Belastung	NA	NA	-0.3504	NA	NA	-0.541375872542373	NA	NA	NA	-0.228186663349776	NA	-0.587268569086214	-0.3711	NA	-0.556805399325084
beleben	NA	NA	0.3568	NA	NA	NA	NA	NA	0.176239912925334	0.176239912925334	0.7	0.234184857451078	0.004	NA	NA
belebt	NA	NA	0.2884	NA	NA	NA	NA	NA	0.176239912925334	0.176239912925334	0.5	0.360475112451166	NA	NA	NA
Beleg	NA	NA	0.0364000000000002	NA	NA	-0.0847457627118644	NA	0.0626541788302324	NA	NA	0	0.0537134336622713	NA	NA	NA
belegen	NA	NA	-0.0733999999999999	0.372775172907103	NA	-0.00299102677966112	NA	NA	0.176239912925334	0.176239912925334	0.5	0.180797524193722	NA	NA	NA
Belehrung	NA	NA	0.1004	NA	NA	NA	NA	NA	-0.228186663349776	-0.228186663349776	-0.7	-0.321323266345254	NA	NA	NA
beleibt	NA	NA	0.0268000000000002	NA	NA	NA	-0.228186663349776	NA	0.228186663349776	-0.228186663349776	-0.5	-0.414396002090255	NA	NA	NA
beleidigen	-0.718518518518518	-0.760132340777502	-0.4374	NA	-0.66551724137931	NA	-0.228186663349776	NA	-0.228186663349776	-0.228186663349776	-1	-0.631504201579002	-0.6076	NA	NA
beleidigend	NA	NA	-0.483	NA	NA	NA	NA	NA	NA	-0.228186663349776	-1	-0.563809628636048	-0.4636	NA	NA
beleidigt	NA	NA	-0.3886	NA	-0.568965517241379	NA	NA	NA	NA	-0.228186663349776	-1	-0.457314107203454	-0.4848	NA	NA
Beleidigung	NA	NA	-0.575	0.257223291130224	-0.689655172413793	NA	-0.228186663349776	NA	-0.228186663349776	-0.228186663349776	-1	-0.590929005600616	-0.3432	NA	-0.586051743532058
Beleidigung	NA	NA	-0.575	0.257223291130224	-0.689655172413793	NA	-0.228186663349776	NA	-0.228186663349776	-0.228186663349776	-1	-0.590929005600616	-0.3432	NA	-0.586051743532058
belesen	NA	NA	0.3886	NA	NA	NA	NA	NA	0.176239912925334	0.176239912925334	0.7	0.40507194696425	NA	NA	NA
beliebig	NA	NA	0.0858000000000001	NA	NA	NA	-0.228186663349776	NA	NA	-0.228186663349776	NA	0.0965897106126663	NA	0	NA
beliebt	0.760493827160494	NA	0.3292	0.414271393474311	NA	0.830508474576271	NA	NA	0.176239912925334	0.176239912925334	0.7	0.431758134799814	0.2172	0.4	NA
beliebt	0.760493827160494	NA	0.3292	0.414271393474311	NA	0.830508474576271	NA	NA	0.176239912925334	0.176239912925334	0.7	0.431758134799814	0.2172	0.4	NA
Beliebtheit	NA	NA	0.3422	NA	NA	NA	NA	NA	0.176239912925334	0.176239912925334	0.7	0.492976696400784	0.004	NA	NA
belohnen	0.819753086419753	NA	0.3006	NA	NA	0.661016949152542	NA	NA	NA	0.176239912925334	NA	0.35409642967964	0.0892999999999999	NA	NA
Belohnung	NA	NA	0.3836	NA	0.506896551724138	NA	NA	NA	NA	0.176239912925334	NA	0.359814815030307	0.0812999999999999	NA	NA
belustigen	NA	NA	-0.1358	NA	NA	NA	0.176239912925334	NA	0.176239912925334	NA	1	0.41836031626964	NA	NA	NA
bemänteln	NA	NA	-0.4746	NA	NA	NA	-0.228186663349776	NA	-0.228186663349776	0.176239912925334	-1	0.038504286741738	NA	NA	NA
bemerkenswert	NA	NA	0.3136	0.372775172907103	NA	NA	NA	NA	0.176239912925334	0.176239912925334	1	0.512357985207011	0.4515	0.86	NA
bemitleiden	NA	NA	-0.3442	NA	NA	NA	NA	NA	0.176239912925334	-0.228186663349776	0.5	-0.0467400405492637	NA	NA	NA
bemühen	NA	NA	0.1306	0.511095908131129	NA	NA	NA	NA	0.176239912925334	NA	0.7	0.279629588713554	NA	-0.542	NA
benachteiligen	-0.701234567901235	NA	-0.3106	NA	NA	NA	NA	NA	-0.228186663349776	-0.228186663349776	-0.7	-0.377315361963315	NA	NA	NA
Benachteiligung	NA	NA	-0.455	NA	NA	NA	-0.228186663349776	NA	NA	-0.228186663349776	NA	-0.537885687440246	NA	NA	-0.644544431946007
beneiden	NA	-0.264516129032258	0.2914	NA	NA	-0.389830508474576	NA	NA	-0.228186663349776	-0.228186663349776	-0.5	-0.322600337595123	NA	NA	NA
beneidenswert	NA	NA	0.487	NA	NA	NA	NA	NA	0.176239912925334	0.176239912925334	1	0.369626294066274	0.004	NA	NA
Bengel	NA	NA	-0.0539999999999998	NA	NA	-0.0338983050847458	-0.228186663349776	NA	NA	-0.228186663349776	NA	-0.274118841231615	NA	NA	NA
benötigen	NA	NA	0.0108000000000001	0.372775172907103	NA	-0.0827517447457629	NA	NA	NA	0	NA	0.0675774165562339	NA	NA	NA
bequem	NA	NA	0.2374	NA	NA	0.593220338983051	NA	NA	0.176239912925334	0.176239912925334	0.7	0.380530410369166	0.2344	0.831	NA
Bequemlichkeit	NA	NA	-0.0295999999999998	NA	NA	NA	NA	NA	-0.228186663349776	-0.228186663349776	-0.7	-0.294275378963644	NA	NA	NA
Beratung	NA	NA	0.1858	NA	NA	0.288135593220339	NA	NA	NA	0	NA	0.0342942648250049	NA	NA	0.156355455568054
berauben	NA	NA	-0.4372	NA	NA	-0.728813559322034	NA	NA	NA	-0.228186663349776	NA	-0.321700589901449	-0.00480000000000003	NA	NA
berauschend	NA	NA	0.13	NA	NA	NA	NA	NA	NA	0.176239912925334	1	0.339861384989731	0.0809	0.875	NA
berauscht	NA	NA	-0.2936	NA	NA	NA	NA	NA	0.176239912925334	-0.228186663349776	0.7	-0.14764125437823	NA	NA	NA
berechenbar	NA	NA	0.0742	NA	NA	NA	NA	NA	0.176239912925334	0	0.5	0.15232372144613	NA	NA	NA
berechtigt	NA	NA	-0.2238	NA	NA	NA	NA	NA	0.176239912925334	0.176239912925334	1	0.798985677656453	NA	NA	NA
Berechtigung	NA	NA	0.048	NA	NA	NA	NA	NA	0	NA	0	0.12249734971703	NA	NA	-0.0663667041619795
beredsam	NA	NA	-0.1124	NA	NA	NA	NA	NA	0.176239912925334	0.176239912925334	1	0.667106097233644	NA	NA	NA
beredt	NA	NA	-0.1858	NA	NA	NA	NA	NA	0.176239912925334	0.176239912925334	1	0.476416036679691	NA	NA	NA
Bereich	NA	NA	0.1876	0.463850586695694	NA	0.0269192423728812	NA	NA	NA	NA	NA	0.0702653415295058	NA	NA	-0.00562429696287958
bereichern	NA	-0.150372208436725	0.2904	NA	NA	NA	NA	NA	NA	0.176239912925334	NA	0.561185535558177	0.0718000000000001	NA	NA
Bereicherung	NA	NA	0.2488	NA	NA	NA	NA	NA	0.176239912925334	0.176239912925334	0.5	0.377460340210535	0.004	0.923	NA
Bereicherung	NA	NA	0.2488	NA	NA	NA	NA	NA	0.176239912925334	0.176239912925334	0.7	0.377460340210535	0.004	0.923	NA
bereinigen	NA	NA	-0.177	NA	NA	NA	NA	NA	0.176239912925334	-0.228186663349776	0.5	-0.0564892082790815	NA	NA	NA
bereit	NA	NA	0.1552	0.196999703442956	NA	NA	NA	NA	0.176239912925334	0.176239912925334	0.7	0.398657099505198	0.004	0.236	NA
bereiten	NA	NA	0.0996000000000001	0.22711149728659	NA	0.206380857288136	NA	NA	NA	0	NA	0.0417000029357104	NA	NA	NA
Bereitschaft	NA	NA	0.3054	0.372775172907103	NA	NA	NA	NA	NA	0.176239912925334	NA	0.590634462527359	0.004	NA	0.415073115860518
bereitwillig	NA	NA	-0.0396000000000001	NA	NA	NA	NA	NA	0.176239912925334	0.176239912925334	0.5	0.360709957839546	NA	NA	NA
bereuen	NA	NA	-0.0874	NA	NA	-0.186440677966102	NA	NA	-0.228186663349776	0.176239912925334	-0.7	-0.392945444088088	NA	-0.8	NA
Berg	NA	NA	0.1524	0.257223291130224	0.320689655172414	NA	NA	0.248334663744679	NA	NA	0	0.0344229396539486	NA	NA	0.268841394825647
Bergung	NA	NA	-0.3048	NA	NA	NA	NA	NA	0.176239912925334	-0.228186663349776	1	0.0675491835526048	NA	NA	-0.176602924634421
Bericht	NA	NA	0.1156	0.214873263292446	NA	0.00697906271186444	NA	0.050356752397609	NA	NA	0	0.0320595169527	NA	NA	-0.0326209223847018
berichten	0.232098765432099	NA	0.1842	0.312798262639064	NA	0.206380857288136	NA	NA	NA	NA	NA	0.0611118404941731	NA	NA	NA
berichtigen	-0.0172839506172839	NA	-0.0704	NA	NA	NA	NA	NA	0.176239912925334	NA	0.5	0.209692911303774	NA	NA	NA
berüchtigt	NA	NA	-0.5264	NA	NA	NA	NA	NA	-0.228186663349776	-0.228186663349776	-0.7	-0.527971336606553	NA	NA	NA
Beruf	NA	NA	0.2128	NA	NA	0.220338983050848	NA	0.293154091137821	NA	NA	0	0.0447975793482902	NA	NA	0.327334083239595
beruhigen	0.703703703703704	NA	0.165	NA	0.36551724137931	NA	NA	NA	0.176239912925334	0.176239912925334	1	0.255738726560419	0.004	NA	NA
beruhigend	NA	NA	0.2596	NA	NA	NA	NA	NA	NA	0.176239912925334	NA	0.189990225697058	0.2133	0.857	NA
