Word	AffDict	AffMeaning	AffNorms	ALPIN	ANGST	BAWL-R	EmotionDict	LANG	Morph	PolarityClues	Polart	SentiMerge	SentiWS	SePL	WordNorms
deprimierend	NA	NA	-0.579	NA	NA	NA	-0.228186663349776	NA	NA	-0.228186663349776	-1	-0.441811607847281	NA	-0.65	NA
deprimiert	-0.634567901234568	NA	-0.3198	NA	-0.603448275862069	NA	-0.228186663349776	NA	NA	NA	-1	-0.429720842143896	NA	NA	NA
derb	NA	NA	-0.2816	NA	NA	-0.355932203389831	NA	NA	-0.228186663349776	0	-1	-0.207851373469957	NA	NA	NA
Desaster	NA	NA	-0.6596	NA	-0.575862068965517	NA	-0.228186663349776	NA	NA	-0.228186663349776	-1	-0.739295710903488	-0.3413	-0.612	NA
Desaster	NA	NA	-0.6596	NA	-0.575862068965517	NA	-0.228186663349776	NA	NA	-0.228186663349776	-1	-0.739295710903488	-0.3413	-0.612	NA
Desinteresse	NA	NA	-0.6752	NA	NA	NA	-0.228186663349776	NA	-0.228186663349776	-0.228186663349776	-0.7	-0.57178735184959	-0.3348	NA	NA
desinteressiert	NA	NA	-0.5504	NA	NA	NA	NA	NA	-0.228186663349776	-0.228186663349776	-0.7	-0.260672981980648	-0.00480000000000003	NA	NA
Dessert	NA	NA	0.3616	NA	NA	0.559322033898305	NA	0.414393766790638	NA	0.176239912925334	NA	0.611290354861506	NA	NA	0.597300337457818
destruktiv	NA	NA	-0.5406	NA	NA	NA	NA	NA	-0.228186663349776	-0.228186663349776	-1	-0.417249007388724	-0.1936	NA	NA
Detail	NA	NA	0.1162	0.277544497778543	0.0689655172413794	0.0847457627118644	NA	0.152293033616517	NA	NA	NA	0.0224039168055472	NA	NA	0.268841394825647
deutlich	NA	NA	0.1456	0.335320438666982	NA	NA	NA	NA	0	0.176239912925334	1	0.169293007648115	NA	0.0069999999999999	NA
deutlich	NA	NA	0.1456	0.335320438666982	NA	NA	NA	NA	0	0.176239912925334	0	0.169293007648115	NA	0.0069999999999999	NA
dicht	NA	NA	-0.0417999999999998	NA	NA	NA	NA	NA	0	0	0	0.21735826429705	NA	-0.195	NA
dicht	NA	NA	-0.0417999999999998	NA	NA	NA	NA	NA	0	0	-0.7	0.21735826429705	NA	-0.195	NA
dick	NA	NA	-0.0099999999999999	NA	NA	NA	-0.228186663349776	NA	0	-0.228186663349776	-0.5	-0.101468743943949	NA	0.198	NA
dick	NA	NA	-0.0099999999999999	NA	NA	NA	-0.228186663349776	NA	0	-0.228186663349776	0	-0.101468743943949	NA	0.198	NA
dickköpfig	NA	NA	-0.0089999999999999	NA	NA	NA	-0.228186663349776	NA	-0.228186663349776	-0.228186663349776	-0.7	-0.510929250904165	NA	NA	NA
Dieb	-0.649382716049383	NA	-0.3124	NA	-0.620689655172414	-0.593220338983051	NA	NA	NA	-0.228186663349776	NA	-0.492703558885146	-0.1962	NA	-0.682789651293588
Diebstahl	NA	NA	-0.5148	NA	NA	NA	NA	NA	0.228186663349776	-0.228186663349776	-1	-0.596921671538323	-0.3505	NA	-0.635545556805399
dienen	-0.0765432098765431	-0.294623655913978	-0.0874	0.257223291130224	NA	-0.351944167457627	NA	NA	NA	NA	NA	0.111337191151422	NA	NA	NA
Diener	0.214814814814815	-0.0931348221670804	-0.0618	NA	NA	-0.152542372881356	NA	NA	NA	NA	NA	0.00513486902621718	NA	NA	-0.289088863892013
diffamieren	NA	NA	-0.6488	NA	NA	NA	-0.228186663349776	NA	-0.228186663349776	-0.228186663349776	-1	-0.482276064677911	-0.00480000000000003	NA	NA
diktatorisch	NA	NA	-0.5306	NA	NA	NA	NA	NA	-0.228186663349776	-0.228186663349776	-1	-0.482276064677911	-0.00480000000000003	NA	NA
Dilemma	NA	NA	-0.4566	NA	NA	-0.593220338983051	-0.228186663349776	NA	NA	-0.228186663349776	NA	-0.544415714410389	-0.3403	NA	-0.390326209223847
dilettantisch	NA	NA	-0.7214	NA	NA	NA	NA	NA	-0.228186663349776	-0.228186663349776	-1	-0.347113372948236	-0.00480000000000003	NA	NA
Ding	NA	NA	0.1778	0.22711149728659	NA	0.00697906271186444	NA	NA	NA	0	NA	0.0312490034582322	NA	NA	-0.0461192350956129
direkt	0.283950617283951	NA	0.0394000000000001	0.252327997532567	NA	NA	NA	NA	0	0	0	0.0482139775620096	NA	-0.188	NA
direkt	0.283950617283951	NA	0.0394000000000001	0.252327997532567	NA	NA	NA	NA	0	0	0.7	0.0482139775620096	NA	-0.188	NA
diskreditieren	NA	NA	-0.501	0.257223291130224	NA	NA	-0.228186663349776	NA	NA	-0.228186663349776	NA	-0.167534036517729	-0.323	NA	NA
diskret	NA	NA	0.1184	NA	NA	NA	NA	NA	0.176239912925334	0.176239912925334	0.7	0.492976696400784	0.004	NA	NA
Diskretion	NA	NA	0.2656	NA	NA	NA	NA	NA	0.176239912925334	0.176239912925334	0.7	0.492976696400784	0.004	NA	NA
diskriminieren	NA	-0.745244003308519	-0.4938	NA	NA	NA	-0.228186663349776	NA	-0.228186663349776	NA	-1	-0.596849568426934	NA	NA	NA
Diskriminierung	NA	NA	-0.491	0.257223291130224	NA	NA	-0.228186663349776	NA	NA	-0.228186663349776	NA	0.0327022575641738	-0.00480000000000003	NA	NA
Diskussion	NA	0.270802315963606	0.0402	0.43373879285206	NA	0.0269192423728812	NA	NA	NA	-0.228186663349776	NA	-0.544415714410389	NA	NA	0.160854893138358
distanziert	-0.150617283950617	NA	-0.0513999999999999	NA	NA	NA	NA	NA	NA	-0.228186663349776	0.5	-0.0469694247203992	-0.00480000000000003	NA	NA
Disziplin	NA	0.334325889164599	0.1168	NA	NA	NA	NA	NA	0.176239912925334	0.176239912925334	0.5	0.202793146748931	0.0610999999999999	NA	0.0573678290213726
Doktor	NA	0.260215053763441	0.0338000000000001	NA	0.275862068965517	0.288135593220339	NA	NA	NA	NA	NA	0.0849604022012402	NA	NA	0.18785151856018
Dokument	NA	NA	-0.022	0.22711149728659	NA	0.220338983050848	NA	NA	NA	NA	0	0.0375414001191292	NA	NA	0.156355455568054
Dolch	NA	NA	-0.3276	NA	-0.448275862068966	-0.423728813559322	-0.228186663349776	NA	NA	NA	NA	-0.000578543035370194	NA	NA	-0.507311586051743
doll	NA	NA	0.1172	NA	NA	NA	0.176239912925334	NA	0.176239912925334	NA	1	0.498202818816927	NA	0.4	NA
dominant	-0.130864197530864	-0.275103391232424	-0.2186	NA	NA	NA	NA	NA	0	NA	-0.7	0.0342780910290301	NA	NA	NA
dominant	-0.130864197530864	-0.275103391232424	-0.2186	NA	NA	NA	NA	NA	0	NA	0	0.0342780910290301	NA	NA	NA
Dominanz	NA	-0.262531017369727	-0.1284	NA	NA	-0.186440677966102	NA	NA	-0.228186663349776	-0.228186663349776	-1	-0.21631356260159	NA	NA	NA
dominieren	-0.237037037037037	NA	-0.285	0.257223291130224	NA	NA	NA	NA	0	-0.228186663349776	0.5	-0.133476584617701	-0.00480000000000003	NA	NA
dominieren	-0.237037037037037	NA	-0.285	0.257223291130224	NA	NA	NA	NA	0.176239912925334	-0.228186663349776	0	-0.133476584617701	-0.00480000000000003	NA	NA
dominieren	-0.237037037037037	NA	-0.285	0.257223291130224	NA	NA	NA	NA	0	-0.228186663349776	0	-0.133476584617701	-0.00480000000000003	NA	NA
dominieren	-0.237037037037037	NA	-0.285	0.257223291130224	NA	NA	NA	NA	0.176239912925334	-0.228186663349776	0.5	-0.133476584617701	-0.00480000000000003	NA	NA
doof	NA	NA	-0.215	NA	-0.517241379310345	NA	-0.228186663349776	NA	-0.228186663349776	-0.228186663349776	-0.7	-0.409150645387767	-0.1562	NA	NA
Doppelspiel	NA	NA	-0.4706	NA	NA	NA	NA	NA	-0.228186663349776	-0.228186663349776	-0.7	-0.162567681162665	-0.00480000000000003	NA	NA
Dorf	NA	0.348221670802316	-0.0458	NA	0.36551724137931	NA	NA	0.00502920075333524	NA	NA	0	0.0509256335351953	NA	NA	-0.014623172103487
Dorn	NA	NA	-0.326	0.257223291130224	-0.320689655172414	NA	NA	NA	NA	-0.228186663349776	NA	-0.250653942119525	NA	NA	-0.32058492688414
Dozent	0.276543209876543	0.131182795698925	0.0322	NA	NA	0.0508474576271187	NA	0.101070830881497	NA	NA	NA	0.030405880652391	NA	NA	0.160854893138358
dramatisch	NA	NA	-0.0268	NA	NA	NA	NA	NA	-0.228186663349776	-0.228186663349776	-1	-0.317455691346288	-0.3656	0	NA
drängen	-0.523456790123457	NA	-0.3408	0.2824397913762	NA	-0.431704885423729	NA	NA	-0.228186663349776	-0.228186663349776	-0.7	-0.558825676894398	-0.3516	NA	NA
drastisch	NA	NA	-0.2984	0.257223291130224	NA	NA	NA	NA	-0.228186663349776	-0.228186663349776	-0.7	-0.392989706431549	-0.351	NA	NA
Dreck	NA	NA	-0.6356	NA	-0.517241379310345	-0.491525423728814	-0.228186663349776	-0.494387275913107	NA	-0.228186663349776	NA	-0.367078331185386	-0.00480000000000003	NA	-0.356580427446569
dreckig	-0.330864197530864	NA	-0.6072	NA	-0.389655172413793	NA	-0.228186663349776	NA	NA	-0.228186663349776	NA	-0.441066539751406	-0.016	0	NA
dreckig	-0.330864197530864	NA	-0.6072	NA	-0.389655172413793	NA	-0.228186663349776	NA	NA	-0.228186663349776	NA	-0.441066539751406	-0.016	0	NA
dreist	-0.501234567901235	-0.555665839536807	-0.3148	NA	-0.368965517241379	NA	-0.228186663349776	NA	-0.228186663349776	-0.228186663349776	-1	-0.500083710796333	-0.4457	NA	NA
Dreistigkeit	NA	NA	-0.2362	NA	NA	NA	-0.228186663349776	NA	NA	-0.228186663349776	-1	-0.585015470401614	NA	-0.625	NA
dringen	NA	NA	-0.1468	NA	NA	-0.26221336	NA	NA	-0.228186663349776	-0.228186663349776	-0.7	-0.373536474186994	NA	NA	NA
drohen	-0.730864197530864	-0.733333333333333	-0.6008	0.13188082215803	NA	-0.720837487457627	-0.228186663349776	NA	0.228186663349776	-0.228186663349776	-1	-0.473214339824263	-0.3503	NA	NA
Drohung	NA	NA	-0.6494	NA	NA	-0.694915254237288	-0.228186663349776	-0.622442782750657	-0.228186663349776	-0.228186663349776	-1	-0.482276064677911	-0.00480000000000003	NA	-0.673790776152981
Druck	NA	-0.474276261373036	-0.2176	0.159544969202835	-0.548275862068966	-0.521435692881356	NA	NA	NA	-0.228186663349776	NA	-0.145794273234529	NA	NA	-0.541057367829021
drücken	NA	NA	0.0673999999999999	0.312551585219835	NA	-0.0428713857627119	NA	NA	-0.228186663349776	0.176239912925334	-0.7	-0.0759492232297843	NA	NA	NA
Duft	NA	NA	0.4906	NA	0.586206896551724	0.593220338983051	NA	0.546580241834361	NA	0.176239912925334	NA	0.0571984868142312	0.2149	NA	0.667041619797526
dufte	NA	NA	0.2444	NA	NA	NA	NA	NA	0.176239912925334	0.176239912925334	1	0.635803061711495	0.1958	NA	NA
dumm	-0.555555555555556	NA	-0.3786	NA	-0.575862068965517	NA	-0.228186663349776	NA	-0.228186663349776	-0.228186663349776	-1	-0.584458706736824	-0.5901	-0.4	NA
Dummheit	NA	NA	-0.4476	NA	NA	-0.627118644067797	-0.228186663349776	-0.558415029331882	NA	-0.228186663349776	NA	-0.251589109637514	-0.4877	NA	-0.433070866141732
Dummkopf	-0.37037037037037	NA	-0.2732	NA	NA	NA	-0.228186663349776	NA	-0.228186663349776	-0.228186663349776	NA	-0.281298494229726	-0.00480000000000003	NA	NA
dunkel	NA	NA	-0.083	0.257223291130224	-0.0448275862068965	NA	-0.228186663349776	NA	0	-0.228186663349776	0	-0.125193032966375	-0.0214	0.0640000000000001	NA
dunkel	NA	NA	-0.083	0.257223291130224	-0.0448275862068965	NA	-0.228186663349776	NA	0	-0.228186663349776	-0.5	-0.125193032966375	-0.0214	0.0640000000000001	NA
Dunkelheit	NA	NA	-0.0714	NA	NA	NA	-0.228186663349776	NA	NA	-0.228186663349776	0	-0.252988508802232	-0.3547	NA	-0.230596175478065
durchdrehen	NA	NA	-0.396	NA	NA	NA	-0.228186663349776	NA	-0.228186663349776	-0.228186663349776	-1	-0.544663590113575	NA	NA	NA
durchdrehen	NA	NA	-0.396	NA	NA	NA	-0.228186663349776	NA	-0.228186663349776	-0.228186663349776	-1	-0.544663590113575	NA	NA	NA
Durcheinander	NA	NA	-0.4042	NA	NA	NA	NA	NA	-0.228186663349776	-0.228186663349776	-0.5	-0.128892110408987	-0.00480000000000003	NA	NA
durchfallen	NA	NA	-0.51	NA	NA	NA	NA	NA	-0.228186663349776	-0.228186663349776	-0.7	-0.274389791499608	-0.1801	-0.717	NA
durchhalten	NA	NA	-0.0611999999999999	NA	NA	NA	NA	NA	0.176239912925334	0.176239912925334	0.7	0.422360218912121	0.004	NA	NA
durchschnittlich	NA	NA	0.0509999999999999	NA	NA	NA	-0.228186663349776	NA	-0.228186663349776	NA	-0.7	-0.491526223170685	NA	-0.079	NA
durchtrieben	-0.57283950617284	NA	-0.1362	NA	NA	NA	-0.228186663349776	NA	-0.228186663349776	-0.228186663349776	-1	-0.410774719206828	NA	NA	NA
dürftig	NA	NA	-0.4002	NA	NA	NA	NA	NA	-0.228186663349776	-0.228186663349776	-0.5	-0.199551759622445	NA	-0.536	NA
dürr	NA	NA	-0.3658	NA	NA	NA	NA	NA	-0.228186663349776	-0.228186663349776	-0.7	-0.282919592336991	-0.00480000000000003	NA	NA
düster	NA	NA	-0.3256	NA	-0.413793103448276	NA	-0.228186663349776	NA	-0.228186663349776	-0.228186663349776	-1	-0.479592789556227	-0.0187	0	NA
Dynamik	NA	NA	0.1518	0.400439319951908	NA	NA	NA	NA	NA	0.176239912925334	NA	0.203821471651427	0.004	NA	0.370078740157481
dynamisch	NA	NA	0.1272	0.400439319951908	NA	NA	NA	NA	0.176239912925334	0.176239912925334	1	0.300371601364892	0.004	NA	NA
echt	NA	NA	0.284	0.31132776182042	NA	NA	NA	NA	0.176239912925334	0.176239912925334	1	0.478776720175436	NA	0.0620000000000001	NA
Echtheit	NA	NA	0.234	NA	NA	NA	NA	NA	0.176239912925334	0.176239912925334	1	0.42653199740068	0.004	NA	0.408323959505062
edel	NA	0.519602977667494	0.3288	NA	NA	NA	NA	NA	0.176239912925334	0.176239912925334	1	0.0217101459400153	0.2235	0.799	NA
Effekt	NA	NA	0.1132	NA	NA	0.152542372881356	NA	0.14589025827464	NA	NA	0	0.0260229719558656	NA	NA	0.0371203599550058
effektiv	0.676543209876543	NA	0.0634000000000001	NA	NA	NA	NA	NA	0.176239912925334	0.176239912925334	0.7	0.223070106924345	0.0971	0.746	NA
effizient	NA	NA	0.0902000000000001	NA	NA	NA	NA	NA	0.176239912925334	0.176239912925334	1	0.394013673494452	0.004	0.727	NA
Egoismus	NA	NA	-0.2876	NA	NA	-0.355932203389831	NA	NA	-0.228186663349776	-0.228186663349776	-1	-0.407747425550027	NA	NA	NA
egoistisch	-0.624691358024691	-0.594375516956162	-0.1502	NA	-0.693103448275862	NA	NA	NA	0.228186663349776	-0.228186663349776	-1	-0.222844276871612	-0.3254	NA	NA
Ehe	NA	0.543755169561621	0.1254	NA	NA	0.236291126779661	NA	0.336550770627795	NA	NA	NA	0.558242697806417	NA	NA	0.608548931383577
Ehefrau	0.474074074074074	0.569230769230769	0.1142	0.257223291130224	0.437931034482759	NA	NA	NA	NA	NA	NA	0.0444518563003033	NA	NA	NA
Ehemann	0.424691358024691	0.527874276261373	0.0932000000000002	0.22711149728659	0.320689655172414	NA	NA	NA	NA	NA	NA	0.0681192017775814	NA	NA	NA
Ehre	NA	0.222497932175352	0.2784	0.372775172907103	0.313793103448276	0.326021934237288	NA	0.583717977927738	NA	0.176239912925334	NA	0.367081649143953	0.0731999999999999	NA	0.460067491563555
ehren	0.659259259259259	NA	0.2308	0.372775172907103	NA	NA	NA	NA	0.176239912925334	0.176239912925334	1	0.34208539693141	0.0611999999999999	NA	NA
ehrerbietig	NA	NA	0.0795999999999999	NA	0.131034482758621	NA	NA	NA	0.176239912925334	0.176239912925334	1	0.491131491196402	NA	NA	NA
Ehrfurcht	NA	NA	0.1328	NA	NA	NA	NA	NA	0.176239912925334	0.176239912925334	1	0.412057199980804	0.004	NA	0.00112485939257612
ehrfürchtig	0.241975308641975	NA	0.1552	NA	0	NA	NA	NA	0.176239912925334	0.176239912925334	1	0.550401831841579	0.004	NA	NA
Ehrgeiz	NA	0.348552522746071	0.1606	NA	0.517241379310345	0.525423728813559	NA	NA	0.176239912925334	NA	0.7	0.284251470613163	NA	NA	NA
ehrgeizig	0.276543209876543	0.419023986765922	0.1474	NA	NA	NA	NA	NA	0.176239912925334	0.176239912925334	0.7	0.34903240228212	0.2076	NA	NA
ehrlich	0.797530864197531	0.943424317617866	0.1636	NA	0.758620689655172	0.76271186440678	NA	NA	0.176239912925334	0.176239912925334	0.7	0.288971974967854	0.1212	0.234	NA
Ehrlichkeit	NA	NA	0.4346	NA	NA	NA	NA	NA	0.176239912925334	0.176239912925334	1	0.384478712895695	0.004	NA	0.667041619797526
ehrlos	NA	NA	-0.5842	NA	NA	NA	-0.228186663349776	NA	-0.228186663349776	-0.228186663349776	-1	-0.496960427659632	NA	NA	NA
Ehrung	NA	0.554673283705542	0.161	NA	NA	0.406779661016949	NA	0.564204777351427	NA	0.176239912925334	NA	0.61289769108342	NA	NA	0.491563554555681
ehrwürdig	NA	NA	0.1018	NA	NA	NA	NA	NA	0.176239912925334	0.176239912925334	1	0.386082127647774	0.004	NA	NA
Eifer	NA	NA	0.042	NA	NA	0.288135593220339	NA	0.343055170819899	0.176239912925334	0.176239912925334	1	0.550401831841579	0.004	NA	NA
Eifersucht	NA	NA	-0.4132	NA	-0.496551724137931	NA	NA	NA	-0.228186663349776	-0.228186663349776	-1	-0.400784829634192	NA	NA	-0.673790776152981
eifersüchtig	-0.580246913580247	NA	-0.2362	NA	NA	NA	NA	NA	0.228186663349776	-0.228186663349776	-1	-0.429669015454205	NA	NA	NA
eifrig	0.402469135802469	0.440529363110008	0.1578	NA	NA	0.288135593220339	NA	NA	0.176239912925334	0.176239912925334	1	0.532585367872368	0.004	NA	NA
eigenartig	NA	NA	0.004	NA	NA	NA	NA	NA	-0.228186663349776	-0.228186663349776	-0.5	-0.383842685228547	-0.00480000000000003	-0.438	NA
eigensinnig	NA	-0.213895781637717	0.00860000000000016	NA	NA	NA	-0.228186663349776	NA	-0.228186663349776	-0.228186663349776	-0.7	-0.34807259942478	NA	NA	NA
eigenständig	NA	NA	0.336	NA	NA	NA	NA	NA	0.176239912925334	0.176239912925334	0.7	0.224830242480437	NA	0.548	NA
eigenwillig	NA	NA	0.0864	NA	NA	NA	-0.228186663349776	NA	-0.228186663349776	-0.228186663349776	-0.5	-0.277056942450306	NA	-0.4	NA
eignen	NA	NA	0.1868	0.257223291130224	NA	NA	NA	NA	NA	0.176239912925334	NA	-0.463084638219273	0.1006	0.75	NA
Eignung	NA	NA	-0.0211999999999999	NA	NA	NA	NA	NA	0.176239912925334	0.176239912925334	0.7	0.348758790892413	0.004	NA	0.104611923509561
Einbrecher	-0.790123456790123	NA	-0.3292	NA	NA	NA	-0.228186663349776	NA	NA	-0.228186663349776	NA	-0.492703558885146	-0.00480000000000003	NA	NA
Einbruch	NA	NA	-0.4072	NA	NA	NA	NA	NA	-0.228186663349776	-0.228186663349776	-1	-0.496646500054365	-0.3498	NA	-0.703037120359955
eindeutig	NA	NA	0.0748	0.312551585219835	NA	NA	NA	NA	NA	0.176239912925334	NA	0.212421957979192	0.004	0	NA
Eindruck	NA	NA	0.1196	0.257223291130224	NA	0.152542372881356	NA	NA	NA	0.176239912925334	NA	0.133225114158311	NA	NA	0.334083239595051
eindrucksvoll	NA	NA	0.209	NA	NA	NA	NA	NA	0.176239912925334	0.176239912925334	1	0.649655974898872	0.3001	0.865	NA
Einerlei	NA	NA	-0.1478	NA	NA	NA	-0.228186663349776	NA	-0.228186663349776	-0.228186663349776	-0.5	-0.48086948063718	NA	NA	NA
einfach	NA	NA	0.1618	0.248656527334323	0.231034482758621	NA	-0.228186663349776	NA	NA	0.176239912925334	NA	0.0263761972452734	0.004	0.4	NA
einfallslos	-0.503703703703704	NA	-0.3932	NA	NA	NA	NA	NA	-0.228186663349776	NA	-0.5	-0.150212048640632	NA	-0.625	NA
einfallsreich	0.767901234567901	NA	0.4932	NA	NA	NA	NA	NA	0.176239912925334	0.176239912925334	1	0.526414811372168	0.2031	0.4	NA
einfältig	NA	NA	-0.2016	NA	NA	NA	-0.228186663349776	NA	-0.228186663349776	-0.228186663349776	-0.7	-0.180043567752795	-0.1858	NA	NA
einflussreich	NA	0.263192721257237	-0.0945999999999999	0.400439319951908	NA	NA	NA	NA	0.176239912925334	NA	0.7	0.359014269672804	0.004	NA	NA
einfühlsam	0.750617283950617	NA	0.4488	NA	NA	NA	NA	NA	NA	0.176239912925334	1	0.505525028518131	NA	0.82	NA
eingängig	NA	NA	0.3046	NA	NA	NA	NA	NA	0.176239912925334	0.176239912925334	0.5	0.426207634496548	NA	0.731	NA
eingebildet	-0.666666666666667	NA	-0.407	NA	-0.437931034482759	NA	NA	NA	-0.228186663349776	-0.228186663349776	-0.7	-0.332001945734638	NA	NA	NA
eingehen	NA	NA	0.0840000000000001	NA	NA	0.0269192423728812	-0.228186663349776	NA	NA	-0.228186663349776	NA	0.0466319839755236	-0.00480000000000003	NA	NA
eingeschränkt	NA	NA	-0.268	NA	NA	NA	-0.228186663349776	NA	NA	-0.228186663349776	-0.5	-0.0499743152517473	-0.00480000000000003	-0.4	NA
Einheit	NA	0.331348221670802	0.1122	0.372775172907103	0.406896551724138	0.415752741694915	NA	NA	NA	0.176239912925334	NA	0.0708158720092664	0.004	NA	0.183352080989876
einheitlich	NA	NA	0.0372000000000001	NA	NA	NA	NA	NA	0.176239912925334	0.176239912925334	0.7	0.181115461789168	0.004	NA	NA
Einigung	NA	NA	0.2228	0.307656291622177	0.517241379310345	0.525423728813559	NA	NA	NA	NA	NA	0.0622576814121065	NA	NA	0.46681664791901
Einkauf	NA	NA	0.2122	NA	NA	NA	NA	NA	NA	0.176239912925334	0	0.0462054750590024	0.004	NA	0.19910011248594
Einkommen	NA	NA	0.1526	0.22711149728659	NA	NA	NA	NA	0.176239912925334	NA	0.7	0.291314835769419	NA	NA	0.349831271091114
einladen	0.802469135802469	NA	0.3154	0.428103466996713	NA	0.585244267118644	NA	NA	0.176239912925334	NA	0.5	0.477752674423276	NA	NA	NA
einmalig	NA	NA	0.3324	0.372775172907103	NA	NA	NA	NA	NA	0.176239912925334	NA	0.380827583802207	0.3137	0.909	NA
Einnahme	NA	NA	0.1244	0.400439319951908	NA	0.152542372881356	NA	NA	0.176239912925334	0.176239912925334	0.5	0.186972061862656	0.004	NA	0.158605174353206
einnehmen	NA	NA	0.0366	NA	NA	NA	NA	NA	0.176239912925334	0.176239912925334	0.7	0.0223579099843398	0.004	NA	NA
einsam	-0.523456790123457	-0.661538461538462	-0.0942	NA	-0.758620689655172	-0.728813559322034	-0.228186663349776	NA	-0.228186663349776	-0.228186663349776	-1	-0.512983612335661	-0.1634	0.18	NA
Einsamkeit	NA	NA	-0.2678	NA	-0.589655172413793	NA	-0.228186663349776	NA	0.228186663349776	-0.228186663349776	-1	-0.475460923385097	-0.339	NA	-0.687289088863892
Einsatz	NA	NA	0.0548	0.428103466996713	NA	0.35593220338983	NA	NA	NA	0.176239912925334	NA	-0.0461196439250069	NA	NA	0.235095613048369
einschränken	NA	NA	-0.2708	NA	NA	NA	-0.228186663349776	NA	NA	-0.228186663349776	NA	-0.157285338256639	-0.3327	-0.183	NA
Einschränkung	NA	NA	-0.183	NA	NA	NA	-0.228186663349776	NA	NA	-0.228186663349776	NA	-0.0915029623247677	-0.2048	0.0880000000000001	-0.448818897637795
Einschränkung	NA	NA	-0.183	NA	NA	NA	-0.228186663349776	NA	NA	-0.228186663349776	NA	-0.0915029623247677	-0.2048	0.0880000000000001	-0.448818897637795
einschüchtern	-0.565432098765432	NA	-0.6164	NA	NA	NA	-0.228186663349776	NA	-0.228186663349776	-0.228186663349776	-1	-0.321795465861006	-0.00480000000000003	NA	NA
einseitig	NA	NA	-0.297	NA	NA	NA	NA	NA	-0.228186663349776	-0.228186663349776	-0.5	-0.308421696170871	NA	-0.413	NA
Einsparung	NA	NA	-0.1422	0.257223291130224	NA	NA	NA	NA	NA	0.176239912925334	NA	0.10296404229607	0.004	NA	-0.0866141732283462
einstellen	NA	NA	-0.00139999999999985	0.2824397913762	NA	0.136590229152542	NA	NA	NA	-0.228186663349776	NA	-0.0186578681755176	-0.00480000000000003	NA	NA
eintönig	NA	NA	-0.312	NA	NA	NA	-0.228186663349776	NA	-0.228186663349776	-0.228186663349776	-0.7	-0.31770710700334	-0.0378000000000001	-0.4	NA
Eintönigkeit	NA	NA	-0.4862	NA	NA	NA	-0.228186663349776	NA	-0.228186663349776	-0.228186663349776	-0.7	-0.465127074839749	NA	NA	NA
einwandfrei	NA	NA	0.1338	NA	NA	NA	0.176239912925334	NA	NA	0.176239912925334	NA	0.527391735310631	0.0949	0.924	NA
einweihen	NA	NA	0.1616	NA	NA	NA	NA	NA	0.176239912925334	0.176239912925334	0.7	0.342964468310443	0.004	NA	NA
einzeln	NA	0.00281224152191895	0.077	0.312551585219835	NA	NA	NA	NA	NA	0	NA	0.0399309992766506	NA	0	NA
einzigartig	NA	NA	0.6322	0.372775172907103	NA	NA	NA	NA	0	0.176239912925334	1	0.370800083083196	0.3078	0.949	NA
einzigartig	NA	NA	0.6322	0.372775172907103	NA	NA	NA	NA	0	0.176239912925334	0	0.370800083083196	0.3078	0.949	NA
Einzigartigkeit	NA	NA	0.4416	NA	NA	NA	NA	NA	0.176239912925334	0.176239912925334	0.7	0.233979787846544	0.004	NA	NA
eitel	-0.288888888888889	-0.212572373862696	-0.2256	NA	NA	-0.355932203389831	NA	NA	-0.228186663349776	NA	-0.7	-0.492345212862216	NA	NA	NA
Eiterbeule	NA	NA	-0.773	NA	NA	NA	-0.228186663349776	NA	-0.228186663349776	-0.228186663349776	-1	-0.432237404544313	NA	NA	NA
Ekel	NA	NA	-0.5866	NA	NA	-0.661016949152542	-0.228186663349776	-0.673664985485677	-0.228186663349776	-0.228186663349776	-1	-0.564830329560312	-0.462	NA	NA
ekelerregend	NA	NA	-0.7556	NA	NA	NA	-0.228186663349776	NA	-0.228186663349776	-0.228186663349776	-1	-0.253582002832708	-0.0413	NA	NA
ekelhaft	NA	NA	-0.635	NA	-0.644827586206897	NA	-0.228186663349776	NA	-0.228186663349776	-0.228186663349776	-1	-0.24684431029436	NA	-0.762	NA
ekeln	NA	NA	-0.585	NA	NA	NA	-0.228186663349776	NA	-0.228186663349776	-0.228186663349776	-1	-0.462506078349603	NA	NA	NA
eklatant	NA	NA	-0.4686	NA	NA	NA	NA	NA	-0.228186663349776	-0.228186663349776	-1	-0.497870309513222	-0.00480000000000003	NA	NA
eklig	NA	NA	-0.537	NA	NA	NA	-0.228186663349776	NA	-0.228186663349776	-0.228186663349776	-1	-0.448058623298157	NA	-0.369	NA
Ekstase	NA	NA	0.0428000000000002	NA	0.689655172413793	0.694915254237288	NA	NA	0.176239912925334	-0.228186663349776	1	0.206864756577216	NA	NA	NA
Elan	NA	NA	0.4784	NA	0.662068965517242	NA	0.176239912925334	0.375577171780418	0.176239912925334	0.176239912925334	1	0.461768770732934	NA	NA	0.484814398200225
elegant	NA	0.51166253101737	0.2666	NA	0.437931034482759	NA	NA	NA	0.176239912925334	0.176239912925334	0.7	0.3441807215011	0.2115	0.822	NA
Eleganz	NA	NA	0.5082	NA	NA	NA	NA	NA	0.176239912925334	0.176239912925334	1	0.541529416494703	0.004	NA	NA
